SheetName,Structure,Origin,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Validation,XML File,Unnamed: 6,UVA,UVA.1,UVA.2,USR,Comments,File:,7G0FN07-92118-01_3_20190121_094231_1061C.stdf,Unnamed: 4,Unnamed: 5,Unnamed: 7,Unnamed: 8,20170927,PinId renamed to PinIndex,dataPOWER used,dataPOWER,FILE,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170114081437.stdf,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170125052513.stdf,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170128170445.stdf,AP0101A_P010B0TAAB-K1-SWF_PB7H52_PB7H52-04C5_20170206115713.stdf,AP0102_PC6S61_CP2_PC6S61-06G3_20170124154639.stdf,AP0202_P48P98_CP2_P48P98-20F6_20160310175436.stdf,P010A0TBAC-K1-SWF_PCBH24_PCBH24-01G6_20170121055708.stdf,ATH03_AP0202_CKF190004_619ON04E_20160518_12h49m04s_RS_1M.stdf.txt,1_AP0202_1_619ON04E_20160518_12h58m36s_FT_1.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_13h29m20s_FT_1A.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_14h11m29s_FT_1B.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_16h31m45s_RS_2A.stdf.txt,ATH03_AP0202_CKF190004_619ON04E_20160518_16h49m41s_RS_3A.stdf.txt,AT10_AP0100A_MY5526709D_737ON40E_20171003_13h40m05s_FT_1A.stdf,STH01_AP0101A_CKG360022_736ON22E_20170922_22h40m55s_FT_1A.stdf,ATH03_AP0102_CKG350016_735ON11E_20170910_14h40m09s_RS_1M.stdf,ATH03_AP0202_CKG080039_708ON39E_20170402_03h12m01s_FT_1A.stdf,ATH10_AP0100A_MY5526709A_737ON37E_20171003_08h29m44s_RS_2A.stdf,STH01_AP0101A_CKG360022_736ON22E_20170922_13h49m55s_FT_1A.stdf,P010A0TBAC-K1-SWF_P4KA33_P4KA33-01F0_20160402053641.stdf,print TEST_TXTs PTR MPR FTR,awk -F': ' '/^PTR|^MPR|^FTR/ { PRINT=1; } /^$/ { PRINT=0; } /^   TEST_TXT:/ { if ( PRINT == 1 ) { print($0); } }',TestCount should be renamed to TestsExecuted
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT_FLAG: f7,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYCL_CNT: 0,,PRR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REL_VADR: 0,,HEAD_NUM: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPT_CNT: 1,,SITE_NUM: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_FAIL: 0,,PART_FLG: 8,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XFAIL_AD: 0,,NUM_TEST: 68,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YFAIL_AD: 0,,HARD_BIN: 9,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VECT_OFF: 0,,SOFT_BIN: 101,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_ICNT: 0,,X_COORD: -32768,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_ICNT: 0,,Y_COORD: -32768,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_INDX: (null),,TEST_T: 18873,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_STAT: (null),,PART_ID: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_INDX: (null),,PART_TXT: (null),,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_STAT: (null),,PART_FIX: [],,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_PIN: [],,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VECT_NAM: nand_tree_0131,,PRR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TIME_SET: 1,1,1",,HEAD_NUM: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OP_CODE: (null),,SITE_NUM: 2,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_TXT: NAND_Functional_1,,PART_FLG: 8,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALARM_ID: (null),,NUM_TEST: 68,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROG_TXT: (null),,HARD_BIN: 9,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSLT_TXT: (null),,SOFT_BIN: 101,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATG_NUM: 255,,X_COORD: -32768,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPIN_MAP: [],,Y_COORD: -32768,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_T: 18873,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FTR,,PART_ID: 2,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_NUM: 0,,PART_TXT: (null),,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,PART_FIX: [],,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 3,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_FLG: 0,,PRR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT_FLAG: f7,,HEAD_NUM: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYCL_CNT: 0,,SITE_NUM: 3,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REL_VADR: 0,,PART_FLG: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPT_CNT: 1,,NUM_TEST: 68,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_FAIL: 0,,HARD_BIN: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XFAIL_AD: 0,,SOFT_BIN: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YFAIL_AD: 0,,X_COORD: -32768,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VECT_OFF: 0,,Y_COORD: -32768,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_ICNT: 0,,TEST_T: 18873,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_ICNT: 0,,PART_ID: 3,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_INDX: (null),,PART_TXT: (null),,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_STAT: (null),,PART_FIX: [],,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_INDX: (null),,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_STAT: (null),,PRR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_PIN: [],,HEAD_NUM: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VECT_NAM: nand_tree_0131,,SITE_NUM: 4,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TIME_SET: 1,1,1",,PART_FLG: 8,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OP_CODE: (null),,NUM_TEST: 68,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_TXT: NAND_Functional_1,,HARD_BIN: 9,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALARM_ID: (null),,SOFT_BIN: 101,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROG_TXT: (null),,X_COORD: -32768,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSLT_TXT: (null),,Y_COORD: -32768,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATG_NUM: 255,,TEST_T: 18873,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPIN_MAP: [],,PART_ID: 4,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PART_TXT: (null),,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FTR,,PART_FIX: [],,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_NUM: 0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,TSR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 4,,HEAD_NUM: 255,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_FLG: 0,,SITE_NUM: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT_FLAG: f7,,TEST_TYP: M,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYCL_CNT: 0,,TEST_NUM: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REL_VADR: 0,,EXEC_CNT: 1112,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPT_CNT: 1,,FAIL_CNT: 38,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_FAIL: 0,,ALRM_CNT: 4294967295,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XFAIL_AD: 0,,TEST_NAM: Continuity_Neg1:passVolt_mV[1],,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YFAIL_AD: 0,,SEQ_NAME: (null),,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VECT_OFF: 0,,TEST_LBL: (null),,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_ICNT: 0,,OPT_FLAG: c8,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_ICNT: 0,,TEST_TIM: 0.07478496,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_INDX: (null),,TEST_MIN: -94.686,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_STAT: (null),,TEST_MAX: 9.9998999E10,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_INDX: (null),,TST_SUMS: 2.06015467E13,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_STAT: (null),,TST_SQRS: 1.57475696E8,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_PIN: [],,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VECT_NAM: nand_tree_0131,,HBR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TIME_SET: 1,1,1",,HEAD_NUM: 255,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OP_CODE: (null),,SITE_NUM: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_TXT: NAND_Functional_1,,HBIN_NUM: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALARM_ID: (null),,HBIN_CNT: 11,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROG_TXT: (null),,HBIN_PF: P,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSLT_TXT: (null),,HBIN_NAM: Pass,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATG_NUM: 255,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPIN_MAP: [],,HBR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 255,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DTR,,SITE_NUM: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEXT_DAT: Customer rev record=  F800 082C 0002,,HBIN_NUM: 3,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HBIN_CNT: 2,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FTR,,HBIN_PF: F,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_NUM: 0,,HBIN_NAM: Parametric_Fail,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 1,,HBR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_FLG: 0,,HEAD_NUM: 255,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT_FLAG: f7,,SITE_NUM: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYCL_CNT: 0,,HBIN_NUM: 9,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REL_VADR: 0,,HBIN_CNT: 3,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPT_CNT: 1,,HBIN_PF: F,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_FAIL: 0,,HBIN_NAM: OTPM_Fail,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XFAIL_AD: 0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YFAIL_AD: 0,,SBR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VECT_OFF: 0,,HEAD_NUM: 255,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_ICNT: 0,,SITE_NUM: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_ICNT: 0,,SBIN_NUM: 1,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_INDX: (null),,SBIN_CNT: 11,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN_STAT: (null),,SBIN_PF: P,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_INDX: (null),,SBIN_NAM: Pass,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGM_STAT: (null),,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_PIN: [],,SBR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VECT_NAM: i2c_simple_write_then_read_msk_Int,,HEAD_NUM: 255,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TIME_SET: 13,13,1",,SITE_NUM: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OP_CODE: (null),,SBIN_NUM: 101,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_TXT: Crev_Read_Min_Int_Functional_1,,SBIN_CNT: 3,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALARM_ID: (null),,SBIN_PF: F,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROG_TXT: (null),,SBIN_NAM: OTPM_501_Blank_Check_Fail,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSLT_TXT: (null),,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATG_NUM: 255,,PCR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPIN_MAP: [],,HEAD_NUM: 255,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DTR,,PART_CNT: 16,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEXT_DAT: EID_Recort:  0601 0000,,RTST_CNT: 0,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABRT_CNT: 4294967295,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DTR,,GOOD_CNT: 11,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEXT_DAT: EID_Read:  28AF 1D23 4ED3 8C43 5608 A40F,,FUNC_CNT: 4294967295,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTR,,MRR,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_NUM: 0,,FINISH_T: 2017/09/10 14:45:34 [1505054734],,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,DISP_COD:,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 1,,USR_DESC: (null),,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_FLG: 0,,EXC_DESC: (null),,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARM_FLG: 0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESULT: 0.0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_TXT: EID_Read_Max_Int_GENERAL TEST_1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALARM_ID: (null),,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPT_FLAG: ce,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RES_SCAL: 0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LLM_SCAL: 0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLM_SCAL: 0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LO_LIMIT: 0.0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HI_LIMIT: 0.0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNITS: (null),,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_RESFMT: %7.9f,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_LLMFMT: %7.9f,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C_HLMFMT: %7.9f,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LO_SPEC: 0.0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HI_SPEC: 0.0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRR,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PART_FLG: 0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_TEST: 55,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_BIN: 1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOFT_BIN: 1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X_COORD: -32768,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y_COORD: -32768,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_T: 28942,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PART_ID: 1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PART_TXT: (null),,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PART_FIX: [],,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRR,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEAD_NUM: 1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITE_NUM: 2,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PART_FLG: 0,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_TEST: 55,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_BIN: 1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOFT_BIN: 1,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X_COORD: -32768,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y_COORD: -32768,,,,,,,,,
FT ASEM Examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST_T: 28942,,,,,,,,,
